topology,tm_index,action,selected_K,k_paths,our_method_MLU,path_LP_opt_MLU,strict_full_mcf_MLU,path_LP_PR,strict_full_mcf_PR,DB,decision_ms,mcf_status,condition_compliant
sprintlink,295,KEEP_PREVIOUS_ROUTING,0,8,0.977220742864214,0.7673480545941571,0.767348054594157,0.7852351274749609,0.7852351274749608,0.0,10.6,Optimal,True
sprintlink,296,KEEP_PREVIOUS_ROUTING,0,8,0.9526099268906444,0.7624147314629046,0.7624147314629046,0.8003430469714459,0.8003430469714459,0.0,12.2,Optimal,True
sprintlink,297,KEEP_PREVIOUS_ROUTING,0,8,0.9781202573801294,0.7817135666265996,0.7817135666265995,0.7991998537280066,0.7991998537280065,0.0,10.7,Optimal,True
sprintlink,298,KEEP_PREVIOUS_ROUTING,0,8,0.969192144713912,0.7760827834772109,0.7760827834772108,0.8007522426900153,0.8007522426900152,0.0,10.7,Optimal,True
sprintlink,299,KEEP_PREVIOUS_ROUTING,0,8,0.9723071805874994,0.7832772727576074,0.7832772727576073,0.8055862266535211,0.805586226653521,0.0,10.6,Optimal,True
sprintlink,300,KEEP_PREVIOUS_ROUTING,0,8,0.962800546879456,0.7758493826937675,0.7758493826937672,0.8058256564232144,0.8058256564232141,0.0,10.5,Optimal,True
sprintlink,301,EMERGENCY,50,8,0.9776315491651442,0.7658747487316478,0.7658747487316477,0.7833981517737151,0.783398151773715,0.0034824137175624,91.8,Optimal,True
sprintlink,302,EMERGENCY,50,8,0.9678425957416787,0.7741932724329504,0.7741932724329503,0.7999165110517474,0.7999165110517472,0.0018394967895362,95.6,Optimal,True
sprintlink,303,EMERGENCY,50,8,0.9408176907983988,0.7527860079827883,0.7527860079827882,0.8001401497286443,0.8001401497286442,0.002612075281371,91.1,Optimal,True
sprintlink,304,KEEP_PREVIOUS_ROUTING,0,8,0.9607831327880714,0.763558412735176,0.7635584127351759,0.7947250390620679,0.7947250390620678,0.0,10.6,Optimal,True
sprintlink,305,KEEP_PREVIOUS_ROUTING,0,8,0.9745058705586876,0.7733042270332049,0.7733042270332048,0.7935347034798947,0.7935347034798946,0.0,10.6,Optimal,True
sprintlink,306,KEEP_PREVIOUS_ROUTING,0,8,0.9716059950733558,0.7759380305407642,0.7759380305407639,0.7986138768958309,0.7986138768958306,0.0,11.3,Optimal,True
sprintlink,307,KEEP_PREVIOUS_ROUTING,0,8,0.9601520529331632,0.7669967502652598,0.7669967502652596,0.7988284229796371,0.7988284229796369,0.0,10.8,Optimal,True
sprintlink,308,EMERGENCY,50,8,0.9757081219319088,0.7851692312443148,0.7851692312443146,0.8047173264169148,0.8047173264169146,0.0043374911190604,92.8,Optimal,True
sprintlink,309,KEEP_PREVIOUS_ROUTING,0,8,0.9862271947984343,0.7928786997041241,0.7928786997041241,0.8039513652492345,0.8039513652492345,0.0,10.5,Optimal,True
sprintlink,310,EMERGENCY,50,8,0.9979968253139634,0.794278113425652,0.7942781134256519,0.7958723848402797,0.7958723848402796,0.0033289495901676,92.8,Optimal,True
sprintlink,311,EMERGENCY,50,8,0.9637701699783344,0.7687334384373335,0.7687334384373334,0.7976314918053696,0.7976314918053695,0.0006695606990782,95.5,Optimal,True
sprintlink,312,EMERGENCY,50,8,0.998149916087232,0.8013050723857703,0.8013050723857701,0.8027903018084723,0.8027903018084721,0.0010829946903888,93.9,Optimal,True
sprintlink,313,KEEP_PREVIOUS_ROUTING,0,8,0.9919885477611684,0.7955349828565904,0.7955349828565905,0.8019598458591517,0.8019598458591519,0.0,10.6,Optimal,True
sprintlink,314,KEEP_PREVIOUS_ROUTING,0,8,0.996785637808967,0.8033608969739529,0.8033608969739526,0.8059515170581903,0.8059515170581901,0.0,10.5,Optimal,True
sprintlink,315,KEEP_PREVIOUS_ROUTING,0,8,0.982985864611937,0.7945953718784278,0.7945953718784278,0.8083487265527648,0.8083487265527648,0.0,11.3,Optimal,True
sprintlink,316,KEEP_PREVIOUS_ROUTING,0,8,0.9916539905050368,0.7980381564385046,0.7980381564385045,0.8047546463581253,0.8047546463581252,0.0,10.8,Optimal,True
sprintlink,317,KEEP_PREVIOUS_ROUTING,0,8,0.9736530585901504,0.7853434654983673,0.7853434654983673,0.8065947706625034,0.8065947706625034,0.0,10.9,Optimal,True
sprintlink,318,KEEP_PREVIOUS_ROUTING,0,8,0.9823929455974912,0.7990592242988148,0.7990592242988147,0.8133804582776468,0.8133804582776467,0.0,10.7,Optimal,True
